id,title,body,asin,body_html,link,rating,vine_program,verified_purchase,helpful_votes,review_country,is_global_review,position,page,date.raw,date.utc,profile.name,profile.link,profile.id,profile.image,images,videos,attributes,attributes_flat
R3ENFQ22DUOW4G,"Brilliant, real, funny portrayal of parenthood","I love paloma faith and this is everything you’d expect from her, no such thing as TMI and there were so many times I found myself taking a breath in as it made me think about my own experience. I feel like so many women will feel validated by this book. And it’s a great window into a pop star’s life and realise they’re not totally different from us! Bought my copy in Waterstones - deffo recommend",1529937647,"<span>I love paloma faith and this is everything you’d expect from her, no such thing as TMI and there were so many times I found myself taking a breath in as it made me think about my own experience. I feel like so many women will feel validated by this book. And it’s a great window into a pop star’s life and realise they’re not totally different from us!<br>Bought my copy in Waterstones - deffo recommend</span>",https://www.amazon.co.uk/gp/customer-reviews/R3ENFQ22DUOW4G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1529937647,5,False,False,7.0,gb,False,4,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,Charlotte C,https://www.amazon.co.uk/gp/profile/amzn1.account.AFASHJ4QORZJBDGQACLUYBGUOZVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AFASHJ4QORZJBDGQACLUYBGUOZVQ,,,,,
R19ELDWURPV60D,Well worth the wait since pre-order day.,"My copy arrived today and I am busy reading it through. The opening pages are so full of useful information to take on board. As always her recipes are nicely set out with coloured images, very clear instructions and ingredients that are easy to find in supermarkets. She also suggests alternatives to some items for people who need, vegan and dairy free options. An amazing selection of recipes for Quick Breads, Sweet Stuff, Fakeaways, Weeknight Favouites and Starters, Sides & Snacks. I can't wait to try some.",1837832439,"<span>My copy arrived today and I am busy reading it through. The opening pages are so full of useful information to take on board. As always her recipes are nicely set out with coloured images, very clear instructions and ingredients that are easy to find in supermarkets. She also suggests alternatives to some items for people who need, vegan and dairy free options. An amazing selection of recipes for Quick Breads, Sweet Stuff, Fakeaways, Weeknight Favouites and Starters, Sides &amp; Snacks. I can't wait to try some.</span>",https://www.amazon.co.uk/gp/customer-reviews/R19ELDWURPV60D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,1,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,conygar,https://www.amazon.co.uk/gp/profile/amzn1.account.AES5CJCICGUFG35F7K47NEQM5EYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AES5CJCICGUFG35F7K47NEQM5EYA,,,,,
R1NKMVY1YE2LAO,Brilliant for people with intolerances,This book is beautifully presented with easy instructions & colourful photography. There are many delicious recipes to ponder over with clear instructions for different dietary needs. Am also impressed by the 3 different methods of cooking the same item to produce three quite different dishes. Quite simply this book is brilliant & not only helps with best use of the air fryer but also provides lovely alternative recipes for those with various dietary problems. Thank you Becky!,1837832439,<span>This book is beautifully presented with easy instructions &amp; colourful photography. There are many delicious recipes to ponder over with clear instructions for different dietary needs. Am also impressed by the 3 different methods of cooking the same item to produce three quite different dishes. Quite simply this book is brilliant &amp; not only helps with best use of the air fryer but also provides lovely alternative recipes for those with various dietary problems. Thank you Becky!</span>,https://www.amazon.co.uk/gp/customer-reviews/R1NKMVY1YE2LAO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,2,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,Booah67,https://www.amazon.co.uk/gp/profile/amzn1.account.AELE2IF7UTACZPF3KAAOPTOIA7RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AELE2IF7UTACZPF3KAAOPTOIA7RA,,,,,
R9KSN10MBX04I,Lovely recipes,"Even though I’m not gluten intolerant, I thought I would buy this and try some gluten free recipes . It’s a great book .. lots of really good information about air fryers , lovely easy to read recipes that I will actually cook . Look forward to trying them out..",1837832439,"<span>Even though I’m not gluten intolerant, I thought I would buy this and try some gluten free recipes . It’s a great book .. lots of really good information about air fryers , lovely easy to read recipes that I will actually cook . Look forward to trying them out..</span>",https://www.amazon.co.uk/gp/customer-reviews/R9KSN10MBX04I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,3,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,mrs aj munns,https://www.amazon.co.uk/gp/profile/amzn1.account.AEX42D6YMM5R2Z3ZHEIER65OBFJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AEX42D6YMM5R2Z3ZHEIER65OBFJQ,,,,,
RO26A9HFGZ2T8,Amazing recipes,"I cannot wait to get cooking with these recipes. Simple, tasty and quick are three words springing to mind! In our household, it is our 2 daughters who are gluten free but both my husband and I usually eat gluten free too so this is an all round recipe book despite your dietary needs. The toasted sarnies look fab and I really want to try the crispy Parmesan chicken. 10/10 from Becky yet again!",1837832439,"<span>I cannot wait to get cooking with these recipes. Simple, tasty and quick are three words springing to mind! In our household, it is our 2 daughters who are gluten free but both my husband and I usually eat gluten free too so this is an all round recipe book despite your dietary needs. The toasted sarnies look fab and I really want to try the crispy Parmesan chicken. 10/10 from Becky yet again!</span>",https://www.amazon.co.uk/gp/customer-reviews/RO26A9HFGZ2T8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,4,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,S. Bell,https://www.amazon.co.uk/gp/profile/amzn1.account.AGPYVWDZD3MFMYWB6RDYNLVQFUOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AGPYVWDZD3MFMYWB6RDYNLVQFUOA,,,,,
R1GU49XQXFRA4J,Another amazing Gluten free book!,"I have all Beckys books, all excellent ! This is a great addition to my collection, as I love my air fryer and I can’t wait to start cooking these excellent recipes, so beautifully illustrated and straight forward to follow!",1837832439,"<span>I have all Beckys books, all excellent ! This is a great addition to my collection, as I love my air fryer and I can’t wait to start cooking these excellent recipes, so beautifully illustrated and straight forward to follow!</span>",https://www.amazon.co.uk/gp/customer-reviews/R1GU49XQXFRA4J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,5,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,Linda Colman,https://www.amazon.co.uk/gp/profile/amzn1.account.AEFFBLYQWRMSCP7P7Q2SRIEKZO3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AEFFBLYQWRMSCP7P7Q2SRIEKZO3A,,,,,
R3ADEIBR6S6MFX,Becky 'Excells' again!!,"The best yet. I've collected all Beckys books and can honestly say this is my favourite, even though I love all the others too !! The information at the beginning with everything you need to know about airfryers was really helpful. The recipes are so tempting, laid out in an easy to read and understand way with coloured pics to all, which is always a must in a cook book in my opinion. I highly recommend this book to anyone who has to eat gluten free, but even if not the recipes in her books are so tasty you really would find it hard to tell they're gluten free. I'm the only 'gluten free' in my household but cook the recipes for us all and my family love them to.",1837832439,"<span>The best yet. I've collected all Beckys books and can honestly say this is my favourite, even though I love all the others too !! The information at the beginning with everything you need to know about airfryers was really helpful. The recipes are so tempting, laid out in an easy to read and understand way with coloured pics to all, which is always a must in a cook book in my opinion. I highly recommend this book to anyone who has to eat gluten free, but even if not the recipes in her books are so tasty you really would find it hard to tell they're gluten free. I'm the only 'gluten free' in my household but cook the recipes for us all and my family love them to.</span>",https://www.amazon.co.uk/gp/customer-reviews/R3ADEIBR6S6MFX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,6,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,Helen,https://www.amazon.co.uk/gp/profile/amzn1.account.AFAAU4IHUJVKFL4MZB7BMHLVPF2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AFAAU4IHUJVKFL4MZB7BMHLVPF2A,,,,,
RSK9IV6SBK7M8,Fantastic book,"Another fantastic book by Becky! So many amazing recipes. Family friendly and easy to make. Colourful, easy to read book with lots of pictures!",1837832439,"<span>Another fantastic book by Becky! So many amazing recipes. Family friendly and easy to make. Colourful, easy to read book with lots of pictures!</span>",https://www.amazon.co.uk/gp/customer-reviews/RSK9IV6SBK7M8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,7,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,Clare Close,https://www.amazon.co.uk/gp/profile/amzn1.account.AG6RAVSQCE2QPCC5P4UPJNRRHF5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AG6RAVSQCE2QPCC5P4UPJNRRHF5Q,,,,,
R1H5KC5BWY5CR7,More joy from Becky Excell!,"Yet another wonderful cook book full of gluten free ideas from Becky using your air fryer. Quick, easy recipes with many other dietary needs considered too. Thank you Becky :)",1837832439,"<span>Yet another wonderful cook book full of gluten free ideas from Becky using your air fryer. Quick, easy recipes with many other dietary needs considered too. Thank you Becky :)</span>",https://www.amazon.co.uk/gp/customer-reviews/R1H5KC5BWY5CR7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,8,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,sinderella696,https://www.amazon.co.uk/gp/profile/amzn1.account.AEWX7J23RE5AAJIXUUPYXZ2WVTGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AEWX7J23RE5AAJIXUUPYXZ2WVTGA,,,,,
R3T7FKTKI6C33X,"Brilliant, yet again !!","I have received this book today, to go with the rest of her books she has produced. Yet again it's absolutely brilliant! Recipes for the foods we like to eat as a family, even though I'm the only celiac. I love the fact that many of the recipes you can freeze and cook from frozen, giving timings and a guide for what the food temperature should be once heated . I will be doing some batch cooking to have a standby for nights when I can't be bothered or the kids are out ( although they will probably eat them as a ""snack "") . My teenage boys also love the recipes and using Beckys other books, will often cook for themselves or the family. Can't wait to try these recipes !!",1837832439,"<span>I have received this book today, to go with the rest of her books she has produced. Yet again it's absolutely brilliant! Recipes for the foods we like to eat as a family, even though I'm the only celiac. I love the fact that many of the recipes you can freeze and cook from frozen, giving timings and a guide for what the food temperature should be once heated . I will be doing some batch cooking to have a standby for nights when I can't be bothered or the kids are out ( although they will probably eat them as a ""snack "") . My teenage boys also love the recipes and using Beckys other books, will often cook for themselves or the family. Can't wait to try these recipes !!</span>",https://www.amazon.co.uk/gp/customer-reviews/R3T7FKTKI6C33X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,9,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,S Johnson,https://www.amazon.co.uk/gp/profile/amzn1.account.AGONZJLLNSNVIRUCWATTYBKVBMIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AGONZJLLNSNVIRUCWATTYBKVBMIQ,,,,,
R3C6EOWKMZYJVM,Clear easy to follow recipes.,"Once again Becky Excell has created an indispensable book. Firstly it was adapting everyday recipes to gf and now we have that plus time saving adaptations to those recipies using a airfryer and more. The wealth of information at the beginning of the book is invaluable, especially if you are new to airfryers. Hints, tips and no glossing over the practicalities of gf cooking but yet giving a sense that being celiac and enjoying cooking (and eating) is easily within the abilities of even the most amateur of cooks. Ideal for students going off to university who need simple everyday meals made easy.",1837832439,"<span>Once again Becky Excell has created an indispensable book. Firstly it was adapting everyday recipes to gf and now we have that plus time saving adaptations to those recipies using a airfryer and more. The wealth of information at the beginning of the book is invaluable, especially if you are new to airfryers. Hints, tips and no glossing over the practicalities of gf cooking but yet giving a sense that being celiac and enjoying cooking (and eating) is easily within the abilities of even the most amateur of cooks. Ideal for students going off to university who need simple everyday meals made easy.</span>",https://www.amazon.co.uk/gp/customer-reviews/R3C6EOWKMZYJVM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=1837832439,5,False,True,,gb,False,10,1,Reviewed in the United Kingdom on 6 June 2024,2024-06-06T00:00:00.000Z,Ann,https://www.amazon.co.uk/gp/profile/amzn1.account.AGNETLGCNIR2PAFFRLQB3BMP3IPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AGNETLGCNIR2PAFFRLQB3BMP3IPA,,,,,
RMGDZ9YER9PR9,Incredibly honest and inspirational,"I couldn’t put this book down… cover to cover in a day. Louise’s story is harrowing, painful, incredibly sad and yet uplifting too. The courage, strength and resilience she has is off the charts, and I defy anyone not to agree once they’ve read this book. It is also beautifully and eloquently written.",152992376X,"<span>I couldn’t put this book down… cover to cover in a day. Louise’s story is harrowing, painful, incredibly sad and yet uplifting too. The courage, strength and resilience she has is off the charts, and I defy anyone not to agree once they’ve read this book. It is also beautifully and eloquently written.</span>",https://www.amazon.co.uk/gp/customer-reviews/RMGDZ9YER9PR9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,1,1,Reviewed in the United Kingdom on 26 May 2024,2024-05-26T00:00:00.000Z,Alison Price,https://www.amazon.co.uk/gp/profile/amzn1.account.AGLNOYJK6F7CWRRPMYADV3JNHN3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AGLNOYJK6F7CWRRPMYADV3JNHN3A,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/56c8bff5-59c0-49be-b255-ba8d27052740._CR0,0,499,499_SX48_.jpg",,,,
R2BFC7WSFIOCDY,I couldn’t put it down,"I have followed Louise for many years, starting on Made in Chelsea and always really engaged with her and thought she seemed really down to earth. I kept her on instagram and when she opened up about her pregnancy journey, I became really invested in it so decided to purchase the book. I really enjoyed the book, in fact I struggled to put it down! Great backstory about her life and then she is incredibly raw and open about everything she went through. What a strong person. I recommend this book, an inspiring read.",152992376X,"<span>I have followed Louise for many years, starting on Made in Chelsea and always really engaged with her and thought she seemed really down to earth. I kept her on instagram and when she opened up about her pregnancy journey, I became really invested in it so decided to purchase the book. I really enjoyed the book, in fact I struggled to put it down! Great backstory about her life and then she is incredibly raw and open about everything she went through. What a strong person. I recommend this book, an inspiring read.</span>",https://www.amazon.co.uk/gp/customer-reviews/R2BFC7WSFIOCDY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,2,1,Reviewed in the United Kingdom on 2 June 2024,2024-06-02T00:00:00.000Z,Liz,https://www.amazon.co.uk/gp/profile/amzn1.account.AFZJZ2SCMIPBGYYOAIIF4F7BFMSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AFZJZ2SCMIPBGYYOAIIF4F7BFMSQ,,[{'link': 'https://m.media-amazon.com/images/I/81cojznAUEL.jpg'}],,,
R1QPXSEAOURNJS,Healthcare professionals - a must read!,"Louise has written such a raw, honest account of her experiences. It is well written and accessible. An eye opening read if you’re a healthcare professional too - we so often have little time to sit and talk with our patients about their experience, the NHS being chronically underfunded and understaffed has left us all feeling like we are not giving the best care to our patients, feeling like we have no spare time or energy to give with too many patients to see in a day. This is a reminder as to what it can be like on the patient end, how scary and confusing it is, and how important taking the time to communicate with patients and answer their questions, even when we are busy and overwhelmed ourselves. am so sorry for your experience Louise, but I am so grateful for you for sharing it. I know this will help so many - not just those who have had similar scary health experiences, but it will help the healthcare professionals stop and take a minute to think how they can do small things to make the experience a bit less scary for their patients. I know my practice will change because of it. Thank you.",152992376X,"<span>Louise has written such a raw, honest account of her experiences. It is well written and accessible. An eye opening read if you’re a healthcare professional too - we so often have little time to sit and talk with our patients about their experience, the NHS being chronically underfunded and understaffed has left us all feeling like we are not giving the best care to our patients, feeling like we have no spare time or energy to give with too many patients to see in a day. This is a reminder as to what it can be like on the patient end, how scary and confusing it is, and how important taking the time to communicate with patients and answer their questions, even when we are busy and overwhelmed ourselves. am so sorry for your experience Louise, but I am so grateful for you for sharing it. I know this will help so many - not just those who have had similar scary health experiences, but it will help the healthcare professionals stop and take a minute to think how they can do small things to make the experience a bit less scary for their patients. I know my practice will change because of it. Thank you.</span>",https://www.amazon.co.uk/gp/customer-reviews/R1QPXSEAOURNJS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,3,1,Reviewed in the United Kingdom on 3 June 2024,2024-06-03T00:00:00.000Z,Amazon Customer,https://www.amazon.co.uk/gp/profile/amzn1.account.AG6XC3SWMTBW3SDZWQU2HVOO3AOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AG6XC3SWMTBW3SDZWQU2HVOO3AOQ,,,,,
R3P4POP8KKZOR5,"A painful, beautiful read","I finished this book a week ago and I’m still in awe at the bravery of Louise in her willingness to be so deeply vulnerable when sharing her experience birthing her son and the trauma that resulted. She offers unflinching honesty and it’s disarming in a way that makes you realise how insane it is that, as a society, we allow women to suffer in silence and have normalised that sometimes birth goes wrong.  Like many women, I had a traumatic birth and negligent care. Reading Louise’s story has helped me offer myself compassion where society doesn’t want to engage. Birthing children is literally what keeps the human race going and yet there is shame and silence around birth trauma.  Beautiful book, an emotional read and an important one.",152992376X,"<span>I finished this book a week ago and I’m still in awe at the bravery of Louise in her willingness to be so deeply vulnerable when sharing her experience birthing her son and the trauma that resulted. She offers unflinching honesty and it’s disarming in a way that makes you realise how insane it is that, as a society, we allow women to suffer in silence and have normalised that sometimes birth goes wrong.<br><br>Like many women, I had a traumatic birth and negligent care. Reading Louise’s story has helped me offer myself compassion where society doesn’t want to engage. Birthing children is literally what keeps the human race going and yet there is shame and silence around birth trauma.<br><br>Beautiful book, an emotional read and an important one.</span>",https://www.amazon.co.uk/gp/customer-reviews/R3P4POP8KKZOR5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,2.0,gb,False,4,1,Reviewed in the United Kingdom on 4 June 2024,2024-06-04T00:00:00.000Z,kk,https://www.amazon.co.uk/gp/profile/amzn1.account.AGNL6Y2LHJAO27ATZ7DM2MYYHC6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AGNL6Y2LHJAO27ATZ7DM2MYYHC6Q,,,,,
R1WUA5IO7CW89T,Honestly the most shocking true story I’ve read,"I’m a big reader (maybe 4-5 books a week most of my life) and I’ve only ever reviewed I think two! But I can’t get Louise’s story out of my mind. The strength, endurance, courage and heartbreak she has endured shocked me. I’m not the greatest fan of social media because we all end up ‘comparing’ ourselves, our homes, our size, health, children etc. But what I found so utterly compelling about this book and Louise’s story is that for once - at long last - someone is truthful about the utter horror and mess they endured. I still cannot quite believe what she went through. My distrust and fear of medical negligence has never improved over the decades, and to think that in this modern world with all that is available to us, that women are left untreated, full of trauma and kind of ‘abandoned’ to get on with it themselves after giving birth is horrendous. The courage it must have taken for Louise to recount her experience so eloquently was remarkable - when you look at someone who appears to have it all, this book reminds us that we will never know the trauma and awfulness of their ‘real lives’ and that we must be kind to absolutely everyone, not to be judgmental and make hurtful snap decisions on other peoples’ lives. Thank you to Louise for being so open and honest about just how bloody awful things got before thankfully beginning to get better and for the positive way the book ends with the realisation that the challenges and changes in her life have meant that her outlook now is so very different. A very uplifting and positive book which I cannot recommend highly enough.",152992376X,"<span>I’m a big reader (maybe 4-5 books a week most of my life) and I’ve only ever reviewed I think two! But I can’t get Louise’s story out of my mind. The strength, endurance, courage and heartbreak she has endured shocked me. I’m not the greatest fan of social media because we all end up ‘comparing’ ourselves, our homes, our size, health, children etc. But what I found so utterly compelling about this book and Louise’s story is that for once - at long last - someone is truthful about the utter horror and mess they endured. I still cannot quite believe what she went through. My distrust and fear of medical negligence has never improved over the decades, and to think that in this modern world with all that is available to us, that women are left untreated, full of trauma and kind of ‘abandoned’ to get on with it themselves after giving birth is horrendous. The courage it must have taken for Louise to recount her experience so eloquently was remarkable - when you look at someone who appears to have it all, this book reminds us that we will never know the trauma and awfulness of their ‘real lives’ and that we must be kind to absolutely everyone, not to be judgmental and make hurtful snap decisions on other peoples’ lives. Thank you to Louise for being so open and honest about just how bloody awful things got before thankfully beginning to get better and for the positive way the book ends with the realisation that the challenges and changes in her life have meant that her outlook now is so very different. A very uplifting and positive book which I cannot recommend highly enough.</span>",https://www.amazon.co.uk/gp/customer-reviews/R1WUA5IO7CW89T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,17.0,gb,False,5,1,Reviewed in the United Kingdom on 24 May 2024,2024-05-24T00:00:00.000Z,Lucy Thomlinson,https://www.amazon.co.uk/gp/profile/amzn1.account.AHYRLQM4ULS35H7EZ4FFDHUZLYDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AHYRLQM4ULS35H7EZ4FFDHUZLYDQ,,,,,
RU8DDU99BVHV,Real and Raw,"Well written, read cover to cover in 2 days. Emotional, raw, real, vulnerable. I wasn’t sure what to expect but it was written extremely well. It will help so many people that don’t feel listened too, places to get help when you feel like you are alone! Brave ❤️",152992376X,"<span>Well written, read cover to cover in 2 days. Emotional, raw, real, vulnerable. I wasn’t sure what to expect but it was written extremely well. It will help so many people that don’t feel listened too, places to get help when you feel like you are alone! Brave ❤️</span>",https://www.amazon.co.uk/gp/customer-reviews/RU8DDU99BVHV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,6,1,Reviewed in the United Kingdom on 27 May 2024,2024-05-27T00:00:00.000Z,Michelle Horton,https://www.amazon.co.uk/gp/profile/amzn1.account.AH64BRDQIQTBLP6WXFHVX6V4AT7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AH64BRDQIQTBLP6WXFHVX6V4AT7Q,,,,,
R30V9IVZ3A5G8G,A difficult but valuable read,"I've followed Louise since her Made in Chelsea days and always been intrigued by what she gets up to! I received my copy last Sunday and have already finished her book just a week later - often it takes me about a year to read a book! Very gripping, well-written, heartbreaking, honest, real and inspiring. I can't relate to Louise's struggles but reading this has helped me to understand trauma and those suffering with it. Not an easy read by any stretch but I'm glad that I've finished it!",152992376X,"<span>I've followed Louise since her Made in Chelsea days and always been intrigued by what she gets up to! I received my copy last Sunday and have already finished her book just a week later - often it takes me about a year to read a book! Very gripping, well-written, heartbreaking, honest, real and inspiring. I can't relate to Louise's struggles but reading this has helped me to understand trauma and those suffering with it. Not an easy read by any stretch but I'm glad that I've finished it!</span>",https://www.amazon.co.uk/gp/customer-reviews/R30V9IVZ3A5G8G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,7,1,Reviewed in the United Kingdom on 2 June 2024,2024-06-02T00:00:00.000Z,Lucy C,https://www.amazon.co.uk/gp/profile/amzn1.account.AEJBXVGKHM7HD5WE2CKR5ZUHFUIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AEJBXVGKHM7HD5WE2CKR5ZUHFUIA,,,,,
R2FZTLVMW15DXN,"Beautifully written, very raw and very brave!",I read this book in 2 days and couldn’t put it down. Louise has written this so well and although there are plenty of dark details and events it’s amazing and inspirational to see how far she has come and definitely will be a huge help to a lot of people also struggling with or has experienced similar things to Louise.,152992376X,<span>I read this book in 2 days and couldn’t put it down. Louise has written this so well and although there are plenty of dark details and events it’s amazing and inspirational to see how far she has come and definitely will be a huge help to a lot of people also struggling with or has experienced similar things to Louise.</span>,https://www.amazon.co.uk/gp/customer-reviews/R2FZTLVMW15DXN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,8,1,Reviewed in the United Kingdom on 2 June 2024,2024-06-02T00:00:00.000Z,T Lou,https://www.amazon.co.uk/gp/profile/amzn1.account.AHBPD5T2NPCMWF6ZQSXLYZ5XBJ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AHBPD5T2NPCMWF6ZQSXLYZ5XBJ4Q,,,,,
R1T2COSI42NHWR,Lucky: Learning to live again by Louise Thompson,"As soon I received the book in the post on Thursday I have not be able to put it down. I'm certainly learning a lot about child birth trauma, NHS doctors, nurses, midwifes, junior doctors on their appalling behaviour, bedside, manner, refusing to listen, refusing to give you aftercare advice, doctors attitude towards women. My own father is a retired A&E consultant doctor and he was appalled by what yourself Louise went through. The rules are that before you leave hospital you need to pee, drink some water, eat something climb stairs and I only know this from when my own father was in hospital after having a knee and hernia operation. I'm proud of you doing all of your research regarding breast feeding, child birth before you had your traumatic birth experience. I hope you that make a documentary with your lovely sister in law to be in the future Zara because it will give medical professionals, a wake up call as to what goes on in Maternity hospitals. You might even learn something new regarding your health, fertility, stoma. Please watch the program that featured Alex Jones on Making Babies series 1 which is available on UK TV play, which you can download on your smart TV. Some of your health issues that you have now Louise are highlighted in one of the episodes. I will say your lovely partner husband Ryan has been an absolute rock to you whilst you going through all of this. Keep on moving forward, enjoy every special moment with your gorgeous Leo, Ryan. I wish you all the best in your health and if you do fall pregnant again go to the Portland Hospital in London, stand up for yourself, do your research, take notes, I do agree with Ryan though on not wanting to put you through another pregnancy again. From Katherine Zwink in Essex.",152992376X,"<span>As soon I received the book in the post on Thursday I have not be able to put it down. I'm certainly learning a lot about child birth trauma, NHS doctors, nurses, midwifes, junior doctors on their appalling behaviour, bedside, manner, refusing to listen, refusing to give you aftercare advice, doctors attitude towards women. My own father is a retired A&amp;E consultant doctor and he was appalled by what yourself Louise went through. The rules are that before you leave hospital you need to pee, drink some water, eat something climb stairs and I only know this from when my own father was in hospital after having a knee and hernia operation. I'm proud of you doing all of your research regarding breast feeding, child birth before you had your traumatic birth experience. I hope you that make a documentary with your lovely sister in law to be in the future Zara because it will give medical professionals, a wake up call as to what goes on in Maternity hospitals. You might even learn something new regarding your health, fertility, stoma. Please watch the program that featured Alex Jones on Making Babies series 1 which is available on UK TV play, which you can download on your smart TV. Some of your health issues that you have now Louise are highlighted in one of the episodes. I will say your lovely partner husband Ryan has been an absolute rock to you whilst you going through all of this. Keep on moving forward, enjoy every special moment with your gorgeous Leo, Ryan. I wish you all the best in your health and if you do fall pregnant again go to the Portland Hospital in London, stand up for yourself, do your research, take notes, I do agree with Ryan though on not wanting to put you through another pregnancy again. From Katherine Zwink in Essex.</span>",https://www.amazon.co.uk/gp/customer-reviews/R1T2COSI42NHWR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=152992376X,5,False,True,,gb,False,9,1,Reviewed in the United Kingdom on 25 May 2024,2024-05-25T00:00:00.000Z,katherine Zwink,https://www.amazon.co.uk/gp/profile/amzn1.account.AHNQOF6ODKRYRVD4YNL24UMREQIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AHNQOF6ODKRYRVD4YNL24UMREQIA,,,,,
